date_utc,os,state,subgenre,gross_spend,installs,d7_users,cpm,cpi,spend_share_state_level,avg_user_spend,unique_app_bundles
2025-06-08,ANDROID,KS,Sportsbetting,20.780598,2,,1.298462759,10.390299,1.76%,,1
2025-06-08,ANDROID,KY,Sportsbetting,52.95258,2,,1.886044308,26.47629,4.47%,,1
2025-06-08,IOS,KY,Sportsbetting,534.542926,34,8,1.034148153,103.984135,2.77%,122.9371284,2
2025-06-08,IOS,LA,Sportsbetting,760.083864,28,22,1.195668314,46.93119798,3.81%,72.14843179,2
2025-06-08,ANDROID,LA,Sportsbetting,47.519084,2,,1.439274412,23.759542,4.01%,,1
2025-06-08,IOS,MA,Sportsbetting,976.30906,39,340,0.87687994,35.85307668,4.80%,19.96260827,2
2025-06-08,ANDROID,MA,Sportsbetting,47.095208,6,,2.041404768,7.849201333,3.98%,,1
2025-06-08,ANDROID,MD,Sportsbetting,45.696114,4,,1.393429103,11.4240285,3.86%,,1
2025-06-08,IOS,MD,Sportsbetting,1147.398782,38,128,1.09556742,43.2531906,5.62%,178.7955712,2
2025-06-08,IOS,ME,Sportsbetting,128.369056,4,,0.765386279,32.092264,0.72%,,1
2025-06-08,IOS,MI,RMG,3116.871042,48,"6,036",3.706659946,64.93481338,29.11%,0.516380226,1
2025-06-08,IOS,MI,Sportsbetting,1992.375751,36,125,1.371542043,72.77443294,9.44%,377.197545,2
2025-06-08,ANDROID,MI,Sportsbetting,2470.185334,34,970,10.77183442,46.68808975,22.73%,5.021983175,2
2025-06-08,IOS,NC,Sportsbetting,1778.552673,69,15,1.114287998,34.26930906,9.12%,140.8834845,2
2025-06-08,ANDROID,NC,Sportsbetting,95.169472,4,,1.329145443,23.792368,8.04%,,1
2025-06-08,IOS,NJ,Sportsbetting,1889.523649,50,32,1.088968591,67.44788723,8.87%,67.23724154,2
2025-06-08,ANDROID,NJ,Sportsbetting,647.847536,8,252,9.18058423,53.40229943,6.54%,9.572791905,2
2025-06-08,IOS,NJ,RMG,1586.126278,22,278,2.972923951,72.096649,14.81%,5.705490209,1
2025-06-08,IOS,NY,Sportsbetting,1903.05212,194,"1,970",0.880632502,9.80954701,10.68%,0.966016305,1
2025-06-08,ANDROID,NY,Sportsbetting,108.188606,12,,1.225294532,9.015717167,9.14%,,1
2025-06-08,IOS,OH,Sportsbetting,1039.730541,45,282,0.839018799,57.89104514,5.10%,316.7047533,2
2025-06-08,ANDROID,OH,Sportsbetting,96.308746,4,,1.245650913,24.0771865,8.13%,,1
2025-06-08,ANDROID,PA,Sportsbetting,2458.430409,28,624,10.69151048,57.23817487,23.70%,14.05709545,2
2025-06-08,IOS,PA,Sportsbetting,1571.721958,78,13,0.997721285,71.01295417,7.91%,232.3660621,2
2025-06-08,IOS,PA,RMG,4704.525806,62,"5,248",4.003470142,75.87944848,43.93%,0.896441655,1
2025-06-08,ANDROID,TN,Sportsbetting,49.557734,6,,1.056307741,8.259622333,4.19%,,1
2025-06-08,IOS,TN,Sportsbetting,1080.763519,29,175,1.092998979,72.66045078,5.33%,22.51148836,2
2025-06-08,IOS,VA,Sportsbetting,935.46756,32,147,0.866603324,58.21466293,4.80%,18.17251814,2
2025-06-08,ANDROID,VA,Sportsbetting,53.75378,8,4,1.163401004,6.7192225,4.54%,13.438445,1
2025-06-08,IOS,VT,Sportsbetting,62.565002,4,36,0.816711511,15.6412505,0.35%,1.737916722,1
2025-06-08,ANDROID,WV,Sportsbetting,931.779226,34,54,22.38347329,27.40527135,7.58%,17.25517085,1
2025-06-08,IOS,WV,Sportsbetting,190.376751,4,126,1.120484483,65.5698685,0.95%,1.410405095,2
2025-06-08,IOS,WV,RMG,697.998556,16,4,4.695583962,43.62490975,6.52%,174.499639,1
2025-06-08,IOS,WY,Sportsbetting,39.608786,2,,0.807847971,19.804393,0.22%,,1
2025-06-09,IOS,AZ,Sportsbetting,1629.086493,29,69,1.265386617,59.87396178,8.71%,210.1150934,2
2025-06-09,ANDROID,AZ,Sportsbetting,74.17223,8,2,1.500308063,9.27152875,6.28%,37.086115,1
2025-06-09,IOS,CO,Sportsbetting,535.995096,20,160,0.815561382,26.7997548,2.93%,3.34996935,1
2025-06-09,ANDROID,CO,Sportsbetting,41.109984,2,,1.253964861,20.554992,3.48%,,1
2025-06-09,IOS,CT,RMG,564.285926,12,"7,284",1.940433852,47.02382717,5.91%,0.077469238,1
2025-06-09,ANDROID,CT,Sportsbetting,188.462845,5,,7.387624115,27.00172813,2.43%,,2
2025-06-09,IOS,CT,Sportsbetting,444.877391,17,2,0.774105055,68.64484977,2.39%,248.379708,2
2025-06-09,IOS,DC,Sportsbetting,172.969496,4,2,0.897234196,53.84495967,0.93%,97.919365,2
2025-06-09,IOS,IA,Sportsbetting,216.487292,8,124,0.666906488,32.431309,1.17%,2.099082,2
2025-06-09,ANDROID,IL,Sportsbetting,121.93047,12,2,1.248060002,10.1608725,10.33%,60.965235,1
2025-06-09,IOS,IL,Sportsbetting,1000.220608,52,504,0.733973272,19.23501169,5.48%,1.984564698,1
2025-06-09,IOS,IN,Sportsbetting,1017.017815,30,108,0.986831754,108.5717229,5.46%,21.16437149,2
2025-06-09,ANDROID,IN,Sportsbetting,63.494534,6,,1.319504032,10.58242233,5.38%,,1
2025-06-09,IOS,KS,Sportsbetting,318.474516,22,16,0.878841316,14.47611436,1.74%,19.90465725,1
2025-06-09,ANDROID,KS,Sportsbetting,17.463064,4,,1.138400522,4.365766,1.48%,,1
2025-06-09,IOS,KY,Sportsbetting,522.941792,13,4,0.894420833,96.21467529,2.83%,141.2845537,2
2025-06-09,IOS,LA,Sportsbetting,722.153664,16,7,1.031263341,70.52319169,3.90%,222.145667,2
2025-06-09,IOS,MA,Sportsbetting,940.413932,26,203,0.778135342,61.52452692,5.06%,22.51848785,2
2025-06-09,ANDROID,MA,Sportsbetting,41.791902,10,,1.517277883,4.1791902,3.54%,,1
2025-06-09,IOS,MD,Sportsbetting,974.74378,23,68,0.942290354,67.75117634,5.24%,284.6671623,2
2025-06-09,IOS,ME,Sportsbetting,129.30474,2,,0.734644282,64.65237,0.71%,,1
2025-06-09,IOS,MI,Sportsbetting,1828.270687,40,65,1.132170617,48.08642226,9.79%,219.9584126,2
2025-06-09,ANDROID,MI,Sportsbetting,2218.455669,20,420,9.809043972,75.08845429,23.08%,10.39611017,2
2025-06-09,IOS,MI,RMG,2869.363236,26,"5,086",3.134723882,110.3601245,30.05%,0.564168941,1
2025-06-09,IOS,NC,Sportsbetting,1630.164563,32,10,0.956523632,79.77290307,8.82%,213.7379855,2
2025-06-09,ANDROID,NC,Sportsbetting,94.941266,8,,1.281985282,11.86765825,8.04%,,1
2025-06-09,ANDROID,NJ,Sportsbetting,578.915689,11,,8.41101796,37.35505685,6.74%,,2
2025-06-09,IOS,NJ,Sportsbetting,1627.714225,29,10,0.924929726,162.5498518,8.70%,263.6113249,2
2025-06-09,IOS,NJ,RMG,1397.013342,20,,2.511006158,69.8506671,14.63%,,1
2025-06-09,ANDROID,NY,Sportsbetting,119.79932,14,2,1.187001566,8.557094286,10.15%,59.89966,1
2025-06-09,IOS,NY,Sportsbetting,1957.607804,88,960,0.842207164,22.24554323,10.72%,2.039174796,1
2025-06-09,ANDROID,OH,Sportsbetting,105.450224,4,,1.230773641,26.362556,8.93%,,1
2025-06-09,IOS,OH,Sportsbetting,999.674699,36,214,0.713010586,47.02634289,5.38%,138.5039598,2
2025-06-09,IOS,PA,Sportsbetting,1442.946765,63,7,0.877769047,35.00068669,7.79%,262.5617708,2
2025-06-09,IOS,PA,RMG,4121.12572,60,"7,864",3.414699514,68.68542867,43.16%,0.524049557,1
2025-06-09,ANDROID,PA,Sportsbetting,2139.823818,38,503,9.525831045,37.22994302,23.64%,28.20008562,2
2025-06-09,ANDROID,TN,Sportsbetting,54.75488,6,,1.145499582,9.125813333,4.64%,,1
2025-06-09,IOS,TN,Sportsbetting,1026.869685,19,107,0.913399357,148.7491906,5.53%,36.06035652,2
2025-06-09,ANDROID,VA,Sportsbetting,57.260758,2,,1.200989094,28.630379,4.85%,,1
2025-06-09,IOS,VA,Sportsbetting,848.524715,23,70,0.76544032,37.56173568,4.59%,24.15823755,2
2025-06-09,ANDROID,WV,Sportsbetting,845.234022,8,2,22.14625641,105.6542528,7.78%,422.617011,1
2025-06-09,IOS,WV,Sportsbetting,178.799221,4,8,1.020714581,57.75562983,0.96%,23.7329855,2
2025-06-09,IOS,WV,RMG,596.079084,8,374,4.255276156,74.5098855,6.24%,1.593794342,1
2025-06-10,IOS,AZ,Sportsbetting,1664.514049,14,120,1.477163023,321.3294208,9.37%,304.2977196,2
2025-06-10,ANDROID,AZ,Sportsbetting,92.877334,4,,2.311071315,23.2193335,7.37%,,1
2025-06-10,IOS,CO,Sportsbetting,468.644277,11,131,0.817955021,42.98975004,2.54%,7.587148527,2
2025-06-10,IOS,CT,Sportsbetting,467.518806,13,8,1.024744866,70.01138496,2.57%,59.5962035,2
2025-06-10,IOS,CT,RMG,650.182672,8,"2,348",1.959951865,81.272834,6.78%,0.276909145,1
2025-06-10,ANDROID,CT,Sportsbetting,453.150768,12,,14.17070386,37.762564,3.97%,,1
2025-06-10,IOS,DC,Sportsbetting,189.241705,6,3,1.185336422,54.4497265,1.04%,72.41738,2
2025-06-10,IOS,IA,Sportsbetting,283.656834,10,120,1.166591956,28.3656834,1.47%,2.36380695,1
2025-06-10,ANDROID,IL,Sportsbetting,125.04141,6,,1.858633242,20.840235,9.92%,,1
2025-06-10,IOS,IL,Sportsbetting,923.06354,44,544,1.040808076,20.97871682,4.78%,1.696807978,1
2025-06-10,IOS,IN,Sportsbetting,1024.233413,15,92,1.277844458,307.5718971,5.67%,27.07329457,2
2025-06-10,ANDROID,IN,Sportsbetting,64.04422,4,2,1.773390375,16.011055,5.08%,32.02211,1
2025-06-10,IOS,KS,Sportsbetting,353.828204,18,22,1.366364185,19.65712244,1.83%,16.08310018,1
2025-06-10,ANDROID,KY,Sportsbetting,47.66134,2,,2.329716492,23.83067,3.78%,,1
2025-06-10,IOS,KY,Sportsbetting,561.247872,12,,1.242098821,104.7237374,3.02%,,2
2025-06-10,IOS,LA,Sportsbetting,846.215862,19,10,1.363171648,64.30099829,4.63%,248.1076746,2
2025-06-10,ANDROID,LA,Sportsbetting,54.719168,14,,2.042827149,3.908512,4.34%,,1
2025-06-10,ANDROID,MA,Sportsbetting,52.684086,8,,2.655447883,6.58551075,4.18%,,1
2025-06-10,IOS,MA,Sportsbetting,963.70856,36,374,1.278721635,26.76968222,4.99%,2.576760856,1
2025-06-10,IOS,MD,Sportsbetting,816.336353,22,84,1.126746716,49.82930598,4.46%,48.53788595,2
2025-06-10,ANDROID,MD,Sportsbetting,40.417734,4,,1.727105974,10.1044335,3.21%,,1
2025-06-10,IOS,ME,Sportsbetting,152.282268,6,,1.196736043,25.380378,0.79%,,1
2025-06-10,IOS,MI,RMG,2840.226732,50,"8,438",2.951921539,56.80453464,29.60%,0.336599518,1
2025-06-10,IOS,MI,Sportsbetting,1695.424676,27,138,1.399680618,95.59698272,9.49%,7.961358261,2
2025-06-10,ANDROID,MI,Sportsbetting,2342.46287,30,18,10.36715776,49.93731241,23.01%,256.3930828,2
2025-06-10,IOS,NC,Sportsbetting,1547.45854,27,3,1.234569614,59.65983238,8.25%,482.690077,2
2025-06-10,ANDROID,NC,Sportsbetting,113.309566,8,2,2.085196283,14.16369575,8.99%,56.654783,1
2025-06-10,IOS,NJ,Sportsbetting,1574.503906,32,14,1.108956214,52.86388359,8.87%,123.0129951,2
2025-06-10,ANDROID,NJ,Sportsbetting,613.957326,6,,8.441094747,69.3924242,6.80%,,2
2025-06-10,IOS,NJ,RMG,1383.199834,26,6,2.242083871,53.19999362,14.42%,230.5333057,1
2025-06-10,ANDROID,NY,Sportsbetting,129.867446,6,,1.785070459,21.64457433,10.30%,,1
2025-06-10,IOS,NY,Sportsbetting,1784.07948,64,"1,264",1.196946232,27.87624188,9.24%,1.411455285,1
2025-06-10,ANDROID,OH,Sportsbetting,99.044804,2,,1.699639702,49.522402,7.86%,,1
2025-06-10,IOS,OH,Sportsbetting,965.813054,28,194,0.905223156,39.81878548,5.37%,49.72883936,2
2025-06-10,IOS,PA,RMG,4121.53265,46,"12,086",3.160001173,89.59853587,42.96%,0.341017098,1
2025-06-10,ANDROID,PA,Sportsbetting,4295.651286,72,236,17.77280443,59.66182342,37.67%,18.20191223,1
2025-06-10,IOS,PA,Sportsbetting,1451.980462,36,4,1.149650764,65.04292197,7.90%,362.9951155,2
2025-06-10,IOS,TN,Sportsbetting,1023.305912,15,81,1.177652073,106.1740977,5.62%,29.04140746,2
2025-06-10,ANDROID,TN,Sportsbetting,61.199332,2,,1.640205081,30.599666,4.86%,,1
2025-06-10,ANDROID,VA,Sportsbetting,60.91227,8,,1.820015238,7.61403375,4.83%,,1
2025-06-10,IOS,VA,Sportsbetting,776.276071,12,90,0.990654267,61.38052738,4.15%,14.95540128,2
2025-06-10,IOS,WV,Sportsbetting,180.402632,7,12,1.335442027,28.6902698,0.98%,18.23376467,2
2025-06-10,IOS,WV,RMG,599.319248,18,104,4.232420785,33.29551378,6.25%,5.762685077,1
2025-06-10,ANDROID,WV,Sportsbetting,430.427193,11,,12.07203376,23.7432954,4.12%,,2
2025-06-11,IOS,AZ,Sportsbetting,1651.877944,20,95,2.059700935,82.5938972,8.97%,144.1398446,2
2025-06-11,ANDROID,AZ,Sportsbetting,102.941884,6,,3.526373116,17.15698067,6.96%,,1
2025-06-11,IOS,CO,Sportsbetting,569.491333,10,167,1.284213097,79.17612925,3.02%,39.76796285,2
2025-06-11,IOS,CT,Sportsbetting,542.652714,4,7,1.547039276,135.6631785,2.90%,93.9768684,2
2025-06-11,IOS,CT,RMG,647.512388,8,252,2.167332936,80.9390485,6.52%,2.569493603,1
2025-06-11,ANDROID,CT,Sportsbetting,466.946152,14,,15.3308212,33.35329657,3.90%,,1
2025-06-11,IOS,DC,Sportsbetting,266.050959,6,16,1.906913881,47.60259013,1.43%,18.91014963,2
2025-06-11,IOS,IA,Sportsbetting,277.2694,9,78,1.384858839,32.37682833,1.47%,56.70430156,2
2025-06-11,ANDROID,IL,Sportsbetting,142.573316,4,,2.925541019,35.643329,9.65%,,1
2025-06-11,IOS,IL,Sportsbetting,349.980608,26,596,1.097792399,13.46079262,1.79%,0.587215785,1
2025-06-11,ANDROID,IN,Sportsbetting,81.599014,8,,2.865536382,10.19987675,5.52%,,1
2025-06-11,IOS,IN,Sportsbetting,1227.679318,24,151,1.925881549,66.59002977,6.61%,27.74243335,2
2025-06-11,IOS,KS,Sportsbetting,329.665102,13,15,1.55073773,31.47359398,1.74%,71.42918389,2
2025-06-11,IOS,KY,Sportsbetting,876.385468,6,,3.045119764,146.0642447,4.47%,,1
2025-06-11,IOS,LA,Sportsbetting,1091.695253,21,17,2.132765974,58.61103,5.84%,88.91650006,2
2025-06-11,ANDROID,LA,Sportsbetting,68.831708,4,2,3.198499442,17.207927,4.66%,34.415854,1
2025-06-11,IOS,MA,Sportsbetting,1095.270398,24,216,1.4768326,49.39706096,5.87%,27.61876512,2
2025-06-11,ANDROID,MA,Sportsbetting,41.759936,4,,2.898787727,10.439984,2.83%,,1
2025-06-11,IOS,MD,Sportsbetting,640.545012,13,73,1.359722262,56.07281209,3.33%,36.53038187,2
2025-06-11,ANDROID,MD,Sportsbetting,50.496438,2,,2.779110512,25.248219,3.42%,,1
2025-06-11,ANDROID,ME,Sportsbetting,4.458842,2,,1.626127644,2.229421,0.30%,,1
2025-06-11,IOS,ME,Sportsbetting,166.748722,2,,2.132391135,83.374361,0.85%,,1
2025-06-11,IOS,MI,Sportsbetting,1877.233582,34,89,2.032588814,59.77561922,10.16%,303.6103041,2
2025-06-11,ANDROID,MI,Sportsbetting,4867.32867,82,2,19.9975705,59.35766671,40.66%,2433.664335,1
2025-06-11,IOS,MI,RMG,3045.816036,54,"4,568",3.381362125,56.40400067,30.68%,0.666772337,1
2025-06-11,IOS,NC,Sportsbetting,1363.940627,20,13,1.62359922,57.86914797,6.98%,113.1094127,2
2025-06-11,ANDROID,NC,Sportsbetting,137.202782,8,,3.243717954,17.15034775,9.28%,,1
2025-06-11,ANDROID,NJ,Sportsbetting,635.888666,11,2,8.771957406,39.2624416,6.30%,619.293092,2
2025-06-11,IOS,NJ,RMG,1432.281176,8,352,2.510078961,179.035147,14.43%,4.068980614,1
2025-06-11,IOS,NJ,Sportsbetting,1727.743616,31,26,1.534074252,72.84198207,9.40%,80.54096724,2
2025-06-11,ANDROID,NY,Sportsbetting,149.292504,6,,2.821204581,24.882084,10.10%,,1
2025-06-11,IOS,NY,Sportsbetting,718.182814,44,"1,402",1.258927369,16.32233668,3.67%,0.51225593,1
2025-06-11,ANDROID,OH,Sportsbetting,127.242876,2,,2.934974305,63.621438,8.61%,,1
2025-06-11,IOS,OH,Sportsbetting,959.933914,18,224,1.038291272,49.6838005,5.30%,59.23709635,2
2025-06-11,IOS,PA,Sportsbetting,1608.041597,40,2,1.771542359,54.11190355,8.51%,618.37341,2
2025-06-11,IOS,PA,RMG,4186.696588,74,"4,752",3.511569298,56.57698092,42.18%,0.881038844,1
2025-06-11,ANDROID,PA,Sportsbetting,2302.056836,34,"3,492",10.86378957,62.08215715,22.56%,1.286341159,2
2025-06-11,ANDROID,TN,Sportsbetting,77.627128,8,2,2.672742322,9.703391,5.25%,38.813564,1
2025-06-11,IOS,TN,Sportsbetting,1235.083542,18,77,1.844124413,72.8051969,6.61%,50.06798914,2
2025-06-11,IOS,VA,Sportsbetting,668.083656,19,110,1.266319399,26.21070459,3.42%,7.940235402,2
2025-06-11,IOS,VT,Sportsbetting,55.577247,4,22,1.293361739,15.1530185,0.29%,3.446074091,2
2025-06-11,IOS,WV,Sportsbetting,217.681634,4,15,2.059884775,66.21439667,1.15%,49.46830297,2
2025-06-11,IOS,WV,RMG,613.916344,12,234,4.52827492,51.15969533,6.18%,2.62357412,1
2025-06-11,ANDROID,WV,Sportsbetting,461.836614,8,,13.91085789,36.57178072,4.35%,,2
2025-06-11,IOS,WY,Sportsbetting,59.721366,2,,2.117028217,29.860683,0.30%,,1
2025-06-12,IOS,AZ,Sportsbetting,1468.218204,17,168,2.579963839,92.69764357,9.76%,6.763936274,2
2025-06-12,ANDROID,AZ,Sportsbetting,89.129138,2,,4.590499485,44.564569,6.62%,,1
2025-06-12,IOS,CO,Sportsbetting,668.138644,16,218,2.643978457,41.75866525,3.48%,3.064856165,1
2025-06-12,IOS,CT,Sportsbetting,452.328672,12,,2.005724452,62.0852082,2.82%,,2
2025-06-12,ANDROID,CT,Sportsbetting,188.577963,4,,12.35520955,35.01342883,2.79%,,2
2025-06-12,IOS,CT,RMG,481.503886,14,"1,962",2.609268034,34.39313471,6.44%,0.245414825,1
2025-06-12,IOS,DC,Sportsbetting,222.366156,6,10,2.262896683,69.3013324,1.43%,23.5323584,2
2025-06-12,ANDROID,IA,Sportsbetting,17.199024,2,,3.062504274,8.599512,1.28%,,1
2025-06-12,IOS,IA,Sportsbetting,238.599852,5,84,1.682039101,58.29218325,1.42%,38.93631306,2
2025-06-12,IOS,IL,Sportsbetting,434.501932,22,478,1.407512527,19.75008782,2.26%,0.908999858,1
2025-06-12,ANDROID,IL,Sportsbetting,131.47834,6,2,4.416174258,21.91305667,9.76%,65.73917,1
2025-06-12,IOS,IN,Sportsbetting,1042.786191,23,160,2.405584871,50.57926909,6.71%,31.78975653,2
2025-06-12,ANDROID,IN,Sportsbetting,81.354752,4,,4.367805863,20.338688,6.04%,,1
2025-06-12,IOS,KS,Sportsbetting,298.428479,5,32,1.975954522,57.6338305,1.78%,12.72996694,2
2025-06-12,ANDROID,KY,Sportsbetting,53.777342,4,,5.622892304,13.4443355,3.99%,,1
2025-06-12,IOS,KY,Sportsbetting,604.345311,17,2,2.536306359,58.71726092,3.56%,302.1726555,2
2025-06-12,ANDROID,LA,Sportsbetting,74.499828,6,,5.469884581,12.416638,5.53%,,1
2025-06-12,IOS,LA,Sportsbetting,930.792677,12,13,2.670471344,84.10737488,5.82%,77.51956816,2
2025-06-12,IOS,MA,Sportsbetting,892.35114,19,152,1.796819146,84.92717853,5.64%,25.0488061,2
2025-06-12,ANDROID,MA,Sportsbetting,29.243762,4,,3.517411835,7.3109405,2.17%,,1
2025-06-12,IOS,MD,Sportsbetting,980.738582,14,86,3.078565408,70.05275586,5.10%,11.403937,1
2025-06-12,ANDROID,MD,Sportsbetting,43.37778,2,,4.099204309,21.68889,3.22%,,1
2025-06-12,ANDROID,ME,Sportsbetting,5.649102,2,,3.535107635,2.824551,0.42%,,1
2025-06-12,IOS,ME,Sportsbetting,159.414668,6,,2.90679895,26.56911133,0.83%,,1
2025-06-12,IOS,MI,RMG,3890.459482,67,"2,637",17.90371964,58.32621381,39.95%,677.9859609,2
2025-06-12,IOS,MI,Sportsbetting,1550.045138,20,81,2.556349899,77.5022569,10.15%,151.5074272,2
2025-06-12,ANDROID,MI,Sportsbetting,1847.621653,28,82,13.83594965,45.16554233,23.32%,44.04567742,2
2025-06-12,ANDROID,MI,RMG,1824.197658,50,2,25.70523431,36.48395316,28.42%,912.098829,1
2025-06-12,IOS,NC,Sportsbetting,2487.906906,36,4,3.983557453,69.10852517,12.94%,621.9767265,1
2025-06-12,ANDROID,NC,Sportsbetting,120.937746,10,,4.634340359,12.0937746,8.98%,,1
2025-06-12,IOS,NJ,Sportsbetting,1316.813847,23,32,1.866090011,56.66098478,8.84%,132.4413529,2
2025-06-12,IOS,NJ,RMG,1232.432805,23,32,16.59385418,63.76146681,13.26%,189.0500292,2
2025-06-12,ANDROID,NJ,Sportsbetting,459.262729,5,,11.0960685,63.27095863,6.13%,,2
2025-06-12,ANDROID,NJ,RMG,2076.222528,32,,24.80493331,64.881954,32.34%,,1
2025-06-12,IOS,NY,Sportsbetting,835.831018,54,"1,228",1.618397343,15.47835219,4.35%,0.680644151,1
2025-06-12,ANDROID,NY,Sportsbetting,135.071362,2,,4.251537992,67.535681,10.03%,,1
2025-06-12,IOS,OH,Sportsbetting,784.978709,8,155,1.228369124,98.12233863,5.55%,77.9216069,2
2025-06-12,ANDROID,OH,Sportsbetting,123.669056,2,,4.656565103,61.834528,9.18%,,1
2025-06-12,ANDROID,PA,Sportsbetting,1722.415878,12,"1,474",13.38414085,95.6038541,22.28%,2.272728056,2
2025-06-12,IOS,PA,Sportsbetting,1374.44788,30,4,2.221713801,64.689304,8.25%,232.502165,2
2025-06-12,IOS,PA,RMG,3624.723312,80,"4,199",17.95507208,47.12654535,39.27%,129.3352546,2
2025-06-12,ANDROID,PA,RMG,2518.647638,50,2,27.58771072,50.37295276,39.24%,1259.323819,1
2025-06-12,IOS,TN,Sportsbetting,1063.111026,15,70,2.26316506,76.83145145,6.65%,38.50202421,2
2025-06-12,ANDROID,TN,Sportsbetting,66.753028,2,,3.567010153,33.376514,4.96%,,1
2025-06-12,IOS,VA,Sportsbetting,1233.136272,28,140,3.154833992,44.04058114,6.42%,8.808116229,1
2025-06-12,IOS,VT,Sportsbetting,77.365626,4,34,2.835359745,19.3414065,0.40%,2.275459588,1
2025-06-12,ANDROID,WV,Sportsbetting,725.966084,8,,28.64675574,90.7457605,8.13%,,1
2025-06-12,IOS,WV,RMG,355.957158,2,636,17.68014997,177.978579,4.30%,52.15796173,2
2025-06-12,IOS,WV,Sportsbetting,199.264284,5,36,2.716560524,39.29021708,1.21%,7.017235944,2
2025-06-12,IOS,WY,Sportsbetting,64.24041,2,,3.135513959,32.120205,0.33%,,1
2025-06-13,ANDROID,AZ,Sportsbetting,86.06116,2,,4.203025982,43.03058,6.37%,,1
2025-06-13,IOS,AZ,Sportsbetting,1869.904077,14,50,2.214427455,133.5645769,11.29%,701.0080388,2
2025-06-13,IOS,CO,Sportsbetting,499.635524,9,156,1.354744639,112.0157012,2.88%,47.18749605,2
2025-06-13,ANDROID,CT,Sportsbetting,236.880916,5,,11.59104435,32.92309775,2.66%,,2
2025-06-13,IOS,CT,RMG,647.098742,6,864,2.671290453,107.8497903,6.24%,0.748956877,1
2025-06-13,IOS,CT,Sportsbetting,488.393128,14,10,1.691843636,128.6374105,2.85%,47.6029924,2
2025-06-13,IOS,DC,Sportsbetting,225.32939,4,16,1.769728287,81.074374,1.33%,16.31980338,2
2025-06-13,IOS,IA,Sportsbetting,251.996112,3,76,1.514682976,86.69896675,1.45%,4.136746237,2
2025-06-13,ANDROID,IL,Sportsbetting,125.241044,4,,3.696388761,31.310261,9.27%,,1
2025-06-13,IOS,IL,Sportsbetting,371.29025,34,594,1.032262168,10.92030147,2.03%,0.625067761,1
2025-06-13,ANDROID,IN,Sportsbetting,90.342012,4,,4.199219671,22.585503,6.68%,,1
2025-06-13,IOS,IN,Sportsbetting,1116.20178,25,182,1.855396125,65.46496492,6.59%,21.23624549,2
2025-06-13,IOS,KS,Sportsbetting,292.960551,5,16,1.573111496,78.00089888,1.69%,25.41500581,2
2025-06-13,IOS,KY,Sportsbetting,593.354412,21,4,1.840185601,45.62264561,3.41%,148.338603,2
2025-06-13,ANDROID,LA,Sportsbetting,68.442176,2,,4.553704325,34.221088,5.06%,,1
2025-06-13,IOS,LA,Sportsbetting,963.816546,17,10,2.230145723,58.01559887,5.62%,278.135233,2
2025-06-13,IOS,MA,Sportsbetting,962.888916,22,217,1.483890418,44.41518935,5.66%,14.6926604,2
2025-06-13,ANDROID,MA,Sportsbetting,29.123502,2,,3.253295576,14.561751,2.16%,,1
2025-06-13,IOS,MD,Sportsbetting,575.686037,18,50,1.435442112,41.04120681,3.23%,18.81239816,2
2025-06-13,ANDROID,MD,Sportsbetting,49.815256,4,2,4.247549113,12.453814,3.69%,24.907628,1
2025-06-13,IOS,ME,Sportsbetting,145.426048,12,,2.247697805,12.11883733,0.80%,,1
2025-06-13,ANDROID,MI,Sportsbetting,2359.032073,31,"1,454",13.69566421,49.00828776,23.78%,3.181265788,2
2025-06-13,IOS,MI,Sportsbetting,1611.988962,24,72,2.057861697,98.94630478,9.56%,167.1220802,2
2025-06-13,IOS,MI,RMG,3202.458318,46,"3,752",3.834195746,69.61865909,30.88%,0.853533667,1
2025-06-13,ANDROID,NC,Sportsbetting,120.426402,14,2,4.023064141,8.601885857,8.91%,60.213201,1
2025-06-13,IOS,NC,Sportsbetting,1295.010621,32,10,1.722535703,31.37739422,7.13%,628.8502936,2
2025-06-13,IOS,NJ,Sportsbetting,1471.388234,28,28,1.557950087,83.08792657,8.82%,72.08231007,2
2025-06-13,IOS,NJ,RMG,1408.931898,22,"4,526",2.892608808,64.042359,13.58%,0.31129737,1
2025-06-13,ANDROID,NJ,Sportsbetting,1200.801586,12,2,20.44404771,100.0667988,10.57%,600.400793,1
2025-06-13,IOS,NY,Sportsbetting,684.780604,44,898,1.191071932,15.56319555,3.75%,0.76256192,1
2025-06-13,ANDROID,NY,Sportsbetting,138.13634,8,,3.993303076,17.2670425,10.22%,,1
2025-06-13,IOS,OH,Sportsbetting,909.51968,19,209,0.946265528,69.57028926,5.56%,96.69266611,2
2025-06-13,ANDROID,OH,Sportsbetting,121.97966,8,2,4.023075858,15.2474575,9.03%,60.98983,1
2025-06-13,ANDROID,PA,Sportsbetting,2164.531329,23,136,13.19090203,73.38625752,22.36%,31.0859201,2
2025-06-13,IOS,PA,Sportsbetting,1370.066426,32,4,1.812970705,74.36962107,7.85%,452.1471835,2
2025-06-13,IOS,PA,RMG,4423.768488,74,"9,062",4.072394174,59.78065524,42.65%,0.488166904,1
2025-06-13,IOS,TN,Sportsbetting,1132.995564,20,65,1.749028015,62.23522968,6.63%,51.96975319,2
2025-06-13,IOS,VA,Sportsbetting,1209.708102,32,102,2.515832987,37.80337819,6.63%,11.85988335,1
